,input.z_score_threshold,input.selector_n_params,input.model,input.n_splits,input.num_outliers,input.selector,output.best_params_,output.regressor__max_depth,output.regressor__min_samples_split,output.regressor__min_samples_leaf,output.explained_variance_score,output.max_error,output.mean_absolute_error,output.mean_squared_error,output.median_absolute_error,output.r2_score
1775,2.5555555555555554,19,GradientBoostingRegressor,5,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1776,2.5555555555555554,20,DecisionTreeRegressor,2,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1777,2.5555555555555554,20,DecisionTreeRegressor,3,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1778,2.5555555555555554,20,DecisionTreeRegressor,4,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 3}",3,3,1,0.41486202008844075,7480.615994975374,906.4254632327128,3388265.332460294,383.52482482514097,0.39446905764803464
1779,2.5555555555555554,20,DecisionTreeRegressor,5,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",3,2,1,0.41486202008844075,7480.615994975374,906.4254632327128,3388265.332460294,383.52482482514097,0.39446905764803464
1780,2.5555555555555554,20,RandomForestRegressor,2,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1781,2.5555555555555554,20,RandomForestRegressor,3,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1782,2.5555555555555554,20,RandomForestRegressor,4,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",3,2,1,0.41486202008844075,7480.615994975374,906.4254632327128,3388265.332460294,383.52482482514097,0.39446905764803464
1783,2.5555555555555554,20,RandomForestRegressor,5,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 3}",3,3,1,0.41486202008844075,7480.615994975374,906.4254632327128,3388265.332460294,383.52482482514097,0.39446905764803464
1784,2.5555555555555554,20,GradientBoostingRegressor,2,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1785,2.5555555555555554,20,GradientBoostingRegressor,3,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 2}",3,2,3,0.005961781363823304,10315.217886798911,1073.2058785038382,5805044.347327879,362.1123758620686,-0.03744353795338218
1786,2.5555555555555554,20,GradientBoostingRegressor,4,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 3}",3,3,1,0.41486202008844075,7480.615994975374,906.4254632327128,3388265.332460294,383.52482482514097,0.39446905764803464
1787,2.5555555555555554,20,GradientBoostingRegressor,5,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 4}",3,4,1,0.41486202008844075,7480.615994975374,906.4254632327128,3388265.332460294,383.52482482514097,0.39446905764803464
1788,2.5555555555555554,21,DecisionTreeRegressor,2,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1789,2.5555555555555554,21,DecisionTreeRegressor,3,51,SelectKBest,"{'regressor__max_depth': 5, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",5,5,2,0.25098914968820085,7908.9083216786385,957.5511577325196,4374137.972754421,236.27641500932415,0.2182796715343902
1790,2.5555555555555554,21,DecisionTreeRegressor,4,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",3,2,1,0.41486202008844075,7480.615994975374,906.4254632327128,3388265.332460294,383.52482482514097,0.39446905764803464
1791,2.5555555555555554,21,DecisionTreeRegressor,5,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 2}",3,2,3,0.005961781363823304,10315.217886798911,1073.2058785038382,5805044.347327879,362.1123758620686,-0.03744353795338218
1792,2.5555555555555554,21,RandomForestRegressor,2,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1793,2.5555555555555554,21,RandomForestRegressor,3,51,SelectKBest,"{'regressor__max_depth': 5, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",5,5,2,-0.052461445224750936,7908.9083216786385,1250.381704293929,5905879.307160722,238.92336346608838,-0.055464171598760714
1794,2.5555555555555554,21,RandomForestRegressor,4,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 3}",3,3,1,0.41486202008844075,7480.615994975374,906.4254632327128,3388265.332460294,383.52482482514097,0.39446905764803464
1795,2.5555555555555554,21,RandomForestRegressor,5,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 3}",3,3,3,0.005961781363823304,10315.217886798911,1073.2058785038382,5805044.347327879,362.1123758620686,-0.03744353795338218
1796,2.5555555555555554,21,GradientBoostingRegressor,2,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1797,2.5555555555555554,21,GradientBoostingRegressor,3,51,SelectKBest,"{'regressor__max_depth': 6, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",6,5,2,0.20386845048571667,7908.9083216786385,961.2776620558276,4632361.886197419,211.1331323120329,0.17213140559223838
1798,2.5555555555555554,21,GradientBoostingRegressor,4,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",3,2,1,0.41486202008844075,7480.615994975374,906.4254632327128,3388265.332460294,383.52482482514097,0.39446905764803464
1799,2.5555555555555554,21,GradientBoostingRegressor,5,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 2}",3,2,3,0.005961781363823304,10315.217886798911,1073.2058785038382,5805044.347327879,362.1123758620686,-0.03744353795338218
1800,2.5555555555555554,22,DecisionTreeRegressor,2,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1801,2.5555555555555554,22,DecisionTreeRegressor,3,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",3,4,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1802,2.5555555555555554,22,DecisionTreeRegressor,4,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 3}",3,3,1,0.41486202008844075,7480.615994975374,906.4254632327128,3388265.332460294,383.52482482514097,0.39446905764803464
1803,2.5555555555555554,22,DecisionTreeRegressor,5,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 2}",3,2,3,0.005961781363823304,10315.217886798911,1073.2058785038382,5805044.347327879,362.1123758620686,-0.03744353795338218
1804,2.5555555555555554,22,RandomForestRegressor,2,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1805,2.5555555555555554,22,RandomForestRegressor,3,51,SelectKBest,"{'regressor__max_depth': 7, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",7,5,2,0.18341118738929174,7908.9083216786385,999.5253706473313,4734579.5580176115,186.04574087553328,0.15386366175608457
1806,2.5555555555555554,22,RandomForestRegressor,4,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 5}",3,5,1,0.41486202008844075,7480.615994975374,906.4254632327128,3388265.332460294,383.52482482514097,0.39446905764803464
1807,2.5555555555555554,22,RandomForestRegressor,5,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 2}",3,2,3,0.005961781363823304,10315.217886798911,1073.2058785038382,5805044.347327879,362.1123758620686,-0.03744353795338218
1808,2.5555555555555554,22,GradientBoostingRegressor,2,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1809,2.5555555555555554,22,GradientBoostingRegressor,3,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1810,2.5555555555555554,22,GradientBoostingRegressor,4,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 3}",3,3,1,0.41486202008844075,7480.615994975374,906.4254632327128,3388265.332460294,383.52482482514097,0.39446905764803464
1811,2.5555555555555554,22,GradientBoostingRegressor,5,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 2}",3,2,3,0.005961781363823304,10315.217886798911,1073.2058785038382,5805044.347327879,362.1123758620686,-0.03744353795338218
1812,2.5555555555555554,23,DecisionTreeRegressor,2,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1813,2.5555555555555554,23,DecisionTreeRegressor,3,51,SelectKBest,"{'regressor__max_depth': 6, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",6,5,2,-0.09889922986375144,7908.9083216786385,1254.108208617237,6164103.22060372,211.9134673807356,-0.10161243754091265
1814,2.5555555555555554,23,DecisionTreeRegressor,4,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",3,2,1,0.41486202008844075,7480.615994975374,906.4254632327128,3388265.332460294,383.52482482514097,0.39446905764803464
1815,2.5555555555555554,23,DecisionTreeRegressor,5,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 3}",3,3,3,0.005961781363823304,10315.217886798911,1073.2058785038382,5805044.347327879,362.1123758620686,-0.03744353795338218
1816,2.5555555555555554,23,RandomForestRegressor,2,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1817,2.5555555555555554,23,RandomForestRegressor,3,51,SelectKBest,"{'regressor__max_depth': 7, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",7,5,2,-0.10654076964941339,7908.9083216786385,1253.4527142253544,6213383.5071653165,257.50651439885297,-0.11041952182535097
1818,2.5555555555555554,23,RandomForestRegressor,4,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",3,2,1,0.41486202008844075,7480.615994975374,906.4254632327128,3388265.332460294,383.52482482514097,0.39446905764803464
1819,2.5555555555555554,23,RandomForestRegressor,5,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 2}",3,2,3,0.005961781363823304,10315.217886798911,1073.2058785038382,5805044.347327879,362.1123758620686,-0.03744353795338218
1820,2.5555555555555554,23,GradientBoostingRegressor,2,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1821,2.5555555555555554,23,GradientBoostingRegressor,3,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.305595717934093,7480.615994975374,952.4353357095641,4050853.9136749753,375.26769204716106,0.276055105785757
1822,2.5555555555555554,23,GradientBoostingRegressor,4,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 1, 'regressor__min_samples_split': 2}",3,2,1,0.41486202008844075,7480.615994975374,906.4254632327128,3388265.332460294,383.52482482514097,0.39446905764803464
1823,2.5555555555555554,23,GradientBoostingRegressor,5,51,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 2}",3,2,3,0.005961781363823304,10315.217886798911,1073.2058785038382,5805044.347327879,362.1123758620686,-0.03744353795338218
1824,2.7777777777777777,5,DecisionTreeRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1825,2.7777777777777777,5,DecisionTreeRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1826,2.7777777777777777,5,DecisionTreeRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1827,2.7777777777777777,5,DecisionTreeRegressor,5,49,SelectKBest,"{'regressor__max_depth': 5, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",5,4,2,0.2039810380870275,8071.846317450205,979.9226903724161,4668186.40808146,463.0852161715602,0.16572905678917105
1828,2.7777777777777777,5,RandomForestRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1829,2.7777777777777777,5,RandomForestRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1830,2.7777777777777777,5,RandomForestRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",3,4,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1831,2.7777777777777777,5,RandomForestRegressor,5,49,SelectKBest,"{'regressor__max_depth': 5, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",5,2,2,0.2039810380870275,8071.846317450205,979.9226903724161,4668186.40808146,463.0852161715602,0.16572905678917105
1832,2.7777777777777777,5,GradientBoostingRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1833,2.7777777777777777,5,GradientBoostingRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1834,2.7777777777777777,5,GradientBoostingRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1835,2.7777777777777777,5,GradientBoostingRegressor,5,49,SelectKBest,"{'regressor__max_depth': 5, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",5,4,2,0.2039810380870275,8071.846317450205,979.9226903724161,4668186.40808146,463.0852161715602,0.16572905678917105
1836,2.7777777777777777,6,DecisionTreeRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",3,4,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1837,2.7777777777777777,6,DecisionTreeRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1838,2.7777777777777777,6,DecisionTreeRegressor,4,49,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",4,4,2,0.010570495743971953,10162.328061699867,1054.031227218678,5787691.646047975,496.79781687259674,-0.034342364778510825
1839,2.7777777777777777,6,DecisionTreeRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 2}",3,2,3,0.033644858534102595,10004.10324751181,1082.9602852385342,5576231.408661752,622.0306086655196,0.003448570774187809
1840,2.7777777777777777,6,RandomForestRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1841,2.7777777777777777,6,RandomForestRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1842,2.7777777777777777,6,RandomForestRegressor,4,49,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",4,2,2,0.010570495743971953,10162.328061699867,1054.031227218678,5787691.646047975,496.79781687259674,-0.034342364778510825
1843,2.7777777777777777,6,RandomForestRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 3}",3,3,3,0.033644858534102595,10004.10324751181,1082.9602852385342,5576231.408661752,622.0306086655196,0.003448570774187809
1844,2.7777777777777777,6,GradientBoostingRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1845,2.7777777777777777,6,GradientBoostingRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1846,2.7777777777777777,6,GradientBoostingRegressor,4,49,SelectKBest,"{'regressor__max_depth': 4, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",4,2,2,0.010570495743971953,10162.328061699867,1054.031227218678,5787691.646047975,496.79781687259674,-0.034342364778510825
1847,2.7777777777777777,6,GradientBoostingRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 2}",3,2,3,0.033644858534102595,10004.10324751181,1082.9602852385342,5576231.408661752,622.0306086655196,0.003448570774187809
1848,2.7777777777777777,7,DecisionTreeRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",3,4,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1849,2.7777777777777777,7,DecisionTreeRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1850,2.7777777777777777,7,DecisionTreeRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1851,2.7777777777777777,7,DecisionTreeRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 2}",3,2,3,0.033644858534102595,10004.10324751181,1082.9602852385342,5576231.408661752,622.0306086655196,0.003448570774187809
1852,2.7777777777777777,7,RandomForestRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1853,2.7777777777777777,7,RandomForestRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1854,2.7777777777777777,7,RandomForestRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1855,2.7777777777777777,7,RandomForestRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 4}",3,4,3,0.033644858534102595,10004.10324751181,1082.9602852385342,5576231.408661752,622.0306086655196,0.003448570774187809
1856,2.7777777777777777,7,GradientBoostingRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 4}",3,4,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1857,2.7777777777777777,7,GradientBoostingRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1858,2.7777777777777777,7,GradientBoostingRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1859,2.7777777777777777,7,GradientBoostingRegressor,5,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 3}",3,3,3,0.033644858534102595,10004.10324751181,1082.9602852385342,5576231.408661752,622.0306086655196,0.003448570774187809
1860,2.7777777777777777,8,DecisionTreeRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1861,2.7777777777777777,8,DecisionTreeRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1862,2.7777777777777777,8,DecisionTreeRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1863,2.7777777777777777,8,DecisionTreeRegressor,5,49,SelectKBest,"{'regressor__max_depth': 7, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 3}",7,3,3,0.1716173838850954,8071.846317450205,996.7832740940144,4869511.800920691,254.5195219039917,0.1297493613156766
1864,2.7777777777777777,8,RandomForestRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 3}",3,3,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1865,2.7777777777777777,8,RandomForestRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1866,2.7777777777777777,8,RandomForestRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1867,2.7777777777777777,8,RandomForestRegressor,5,49,SelectKBest,"{'regressor__max_depth': 7, 'regressor__min_samples_leaf': 3, 'regressor__min_samples_split': 4}",7,4,3,0.1716173838850954,8071.846317450205,996.7832740940144,4869511.800920691,254.5195219039917,0.1297493613156766
1868,2.7777777777777777,8,GradientBoostingRegressor,2,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1869,2.7777777777777777,8,GradientBoostingRegressor,3,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 5}",3,5,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
1870,2.7777777777777777,8,GradientBoostingRegressor,4,49,SelectKBest,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 2, 'regressor__min_samples_split': 2}",3,2,2,0.04202246979152502,10004.10324751181,1050.2709533788334,5557379.554834945,622.0306086655196,0.0068176637148928965
